SessionKey,PageID,DateID,EventTimestamp,TimeOnPage_seconds,ItemsInCart,Purchased
1119,1,1958,2025-02-06 04:16:11,155,0,0
1119,2,1959,2025-02-06 04:18:09,118,1,0
1120,1,8572,2025-06-14 18:22:50,95,0,0
1120,2,8573,2025-06-14 18:24:35,105,0,0
1121,1,6626,2025-05-09 03:15:17,163,0,1
1121,2,6627,2025-05-09 03:16:07,50,3,1
1121,3,6628,2025-05-09 03:17:37,90,3,1
1121,4,6629,2025-05-09 03:18:07,30,3,1
1121,5,6630,2025-05-09 03:20:29,142,0,1
1122,1,4189,2025-03-20 17:33:54,58,0,0
1123,1,4842,2025-04-02 16:37:33,121,0,0
1123,2,4843,2025-04-02 16:37:52,19,4,0
1124,1,10124,2025-07-14 06:13:01,151,0,0
1125,1,9976,2025-07-11 11:35:56,109,0,0
1126,1,11365,2025-08-05 16:07:49,65,0,1
1126,2,11366,2025-08-05 16:10:32,163,1,1
1126,3,11367,2025-08-05 16:11:18,46,1,1
1126,4,11368,2025-08-05 16:12:51,93,1,1
1126,5,11369,2025-08-05 16:13:37,46,0,1
1127,1,10735,2025-07-25 11:26:38,47,0,1
1127,2,10736,2025-07-25 11:27:28,50,2,1
1127,3,10737,2025-07-25 11:28:46,78,2,1
1127,4,10738,2025-07-25 11:31:14,148,2,1
1127,5,10739,2025-07-25 11:31:31,17,0,1
1128,1,9216,2025-06-26 14:02:57,108,0,0
1128,2,9217,2025-06-26 14:03:34,37,0,0
1129,1,5007,2025-04-05 08:33:14,109,0,0
1129,2,5008,2025-04-05 08:35:21,127,3,0
1130,1,5902,2025-04-24 09:11:43,71,0,0
1130,2,5903,2025-04-24 09:13:33,110,1,0
1131,1,9962,2025-07-11 03:26:29,96,0,0
1131,2,9963,2025-07-11 03:29:26,177,3,0
1132,1,10250,2025-07-17 04:34:19,91,0,0
1132,2,10251,2025-07-17 04:34:50,31,5,0
1133,1,4219,2025-03-21 09:57:03,70,0,0
1134,1,6873,2025-05-13 05:46:03,140,0,0
1134,2,6874,2025-05-13 05:46:24,21,0,0
1135,1,8127,2025-06-06 00:26:42,159,0,1
1135,2,8128,2025-06-06 00:27:35,53,4,1
1135,3,8129,2025-06-06 00:30:12,157,4,1
1135,4,8130,2025-06-06 00:32:35,143,4,1
1135,5,8131,2025-06-06 00:32:59,24,0,1
1136,1,5976,2025-04-26 01:25:41,100,0,0
1137,1,1088,2025-01-20 15:40:21,119,0,1
1137,2,1089,2025-01-20 15:42:04,103,2,1
1137,3,1090,2025-01-20 15:44:41,157,2,1
1137,4,1091,2025-01-20 15:45:04,23,2,1
1137,5,1092,2025-01-20 15:46:26,82,0,1
1138,1,6250,2025-05-01 16:18:09,122,0,0
1139,1,11425,2025-08-06 13:25:55,180,0,0
1140,1,12236,2025-08-21 20:10:43,123,0,0
1140,2,12237,2025-08-21 20:11:46,63,0,0
1141,1,6202,2025-04-30 17:02:22,39,0,0
1142,1,202,2025-01-04 20:50:37,64,0,0
1142,2,203,2025-01-04 20:51:23,46,2,0
1143,1,2650,2025-02-19 00:07:02,80,0,0
1143,2,2651,2025-02-19 00:09:02,120,1,0
1144,1,6392,2025-05-04 01:51:32,36,0,0
1144,2,6393,2025-05-04 01:52:23,51,0,0
1145,1,831,2025-01-16 05:25:36,87,0,0
1145,2,832,2025-01-16 05:26:56,80,3,0
1146,1,11808,2025-08-14 06:07:06,174,0,0
1146,2,11809,2025-08-14 06:09:53,167,2,0
1146,3,11810,2025-08-14 06:11:06,73,2,0
1147,1,8389,2025-06-11 11:48:47,146,0,0
1148,1,10698,2025-07-24 16:52:43,30,0,0
1148,2,10699,2025-07-24 16:54:16,93,4,0
1148,3,10700,2025-07-24 16:56:28,132,4,0
1149,1,8757,2025-06-17 14:57:08,25,0,0
1149,2,8758,2025-06-17 14:59:09,121,2,0
1150,1,12190,2025-08-21 06:20:17,91,0,0
1150,2,12191,2025-08-21 06:20:34,17,5,0
1151,1,5437,2025-04-13 07:12:53,31,0,0
1152,1,4863,2025-04-03 02:26:59,60,0,0
1153,1,12010,2025-08-17 11:15:18,116,0,1
1153,2,12011,2025-08-17 11:16:59,101,1,1
1153,3,12012,2025-08-17 11:18:07,68,1,1
1153,4,12013,2025-08-17 11:19:22,75,1,1
1153,5,12014,2025-08-17 11:19:45,23,0,1
1154,1,10647,2025-07-23 19:01:52,96,0,0
1154,2,10648,2025-07-23 19:03:24,92,4,0
1155,1,1402,2025-01-26 10:01:22,88,0,0
1156,1,10174,2025-07-15 06:39:57,115,0,0
1157,1,6531,2025-05-07 04:35:01,38,0,0
1157,2,6532,2025-05-07 04:37:53,172,1,0
1158,1,8824,2025-06-19 00:10:00,52,0,0
1158,2,8825,2025-06-19 00:12:24,144,5,0
1158,3,8826,2025-06-19 00:14:13,109,5,0
1159,1,4616,2025-03-29 00:36:13,163,0,1
1159,2,4617,2025-03-29 00:39:09,176,3,1
1159,3,4618,2025-03-29 00:40:33,84,3,1
1159,4,4619,2025-03-29 00:42:13,100,3,1
1159,5,4620,2025-03-29 00:44:09,116,0,1
1160,1,9443,2025-06-30 23:59:49,176,0,0
1160,2,9444,2025-07-01 00:02:12,143,4,0
1161,1,9145,2025-06-25 00:31:00,104,0,1
1161,2,9146,2025-06-25 00:31:56,56,0,1
1161,3,9147,2025-06-25 00:34:45,169,0,1
1161,4,9148,2025-06-25 00:35:16,31,1,1
1161,5,9149,2025-06-25 00:37:59,163,0,1
1162,1,11756,2025-08-13 11:50:45,26,0,1
1162,2,11757,2025-08-13 11:52:22,97,0,1
1162,3,11758,2025-08-13 11:53:35,73,2,1
1162,4,11759,2025-08-13 11:55:11,96,2,1
1162,5,11761,2025-08-13 11:56:54,103,0,1
1163,1,2343,2025-02-12 18:46:13,40,0,0
1163,2,2344,2025-02-12 18:49:12,179,0,0
1164,1,11167,2025-08-01 18:21:48,75,0,0
1164,2,11171,2025-08-01 18:24:38,170,2,0
1165,1,791,2025-01-15 15:04:02,65,0,0
1165,2,792,2025-01-15 15:06:22,140,0,0
1166,1,3034,2025-02-26 06:32:24,130,0,0
1167,1,11775,2025-08-13 19:38:17,73,0,0
1167,2,11776,2025-08-13 19:39:53,96,1,0
1167,3,11777,2025-08-13 19:41:02,69,1,0
1168,1,2138,2025-02-09 07:50:35,68,0,0
1169,1,2861,2025-02-23 12:22:09,168,0,0
1169,2,2862,2025-02-23 12:24:11,122,2,0
1170,1,8812,2025-06-18 22:04:46,58,0,1
1170,2,8813,2025-06-18 22:07:40,174,1,1
1170,3,8814,2025-06-18 22:08:34,54,1,1
1170,4,8815,2025-06-18 22:10:33,119,1,1
1170,5,8816,2025-06-18 22:11:18,45,0,1
1171,1,12594,2025-08-28 19:42:26,40,0,0
1171,2,12595,2025-08-28 19:42:46,20,0,0
1171,3,12596,2025-08-28 19:45:34,168,0,0
1172,1,2693,2025-02-19 14:37:38,48,0,0
1173,1,10862,2025-07-27 14:35:14,77,0,0
1173,2,10864,2025-07-27 14:38:13,179,0,0
1174,1,1343,2025-01-25 03:22:33,90,0,1
1174,2,1344,2025-01-25 03:22:54,21,2,1
1174,3,1345,2025-01-25 03:25:17,143,2,1
1174,4,1346,2025-01-25 03:27:57,160,2,1
1174,5,1347,2025-01-25 03:29:48,111,0,1
1175,1,6108,2025-04-28 17:04:27,127,0,0
1175,2,6109,2025-04-28 17:04:50,23,0,0
1176,1,10334,2025-07-18 18:59:28,86,0,0
1177,1,12312,2025-08-23 00:38:18,87,0,0
1178,1,10278,2025-07-17 14:42:51,88,0,0
1178,2,10279,2025-07-17 14:45:13,142,2,0
1179,1,8103,2025-06-05 17:51:18,114,0,0
1179,2,8104,2025-06-05 17:52:56,98,4,0
1180,1,9857,2025-07-09 10:10:29,112,0,0
1181,1,10021,2025-07-12 05:15:38,123,0,0
1181,2,10022,2025-07-12 05:16:26,48,0,0
1181,3,10023,2025-07-12 05:19:04,158,1,0
1182,1,3591,2025-03-09 11:58:46,57,0,0
1182,2,3592,2025-03-09 11:59:13,27,4,0
1183,1,1598,2025-01-29 22:47:08,76,0,0
1183,2,1599,2025-01-29 22:50:02,174,0,0
1184,1,2665,2025-02-19 04:00:16,73,0,0
1184,2,2666,2025-02-19 04:00:34,18,5,0
1185,1,469,2025-01-10 02:23:40,78,0,1
1185,2,470,2025-01-10 02:24:26,46,3,1
1185,3,471,2025-01-10 02:26:52,146,3,1
1185,4,472,2025-01-10 02:27:18,26,3,1
1185,5,473,2025-01-10 02:28:27,69,0,1
1186,1,1520,2025-01-28 14:00:58,29,0,1
1186,2,1521,2025-01-28 14:03:46,168,3,1
1186,3,1522,2025-01-28 14:05:16,90,3,1
1186,4,1523,2025-01-28 14:07:51,155,3,1
1186,5,1524,2025-01-28 14:08:22,31,0,1
1187,1,508,2025-01-10 13:48:41,97,0,0
1188,1,5145,2025-04-07 13:14:25,37,0,0
1189,1,10602,2025-07-22 22:12:07,17,0,1
1189,2,10603,2025-07-22 22:13:05,58,1,1
1189,3,10604,2025-07-22 22:14:29,84,1,1
1189,4,10605,2025-07-22 22:16:18,109,1,1
1189,5,10609,2025-07-22 22:19:07,169,0,1
1190,1,2774,2025-02-21 13:05:40,149,0,1
1190,2,2775,2025-02-21 13:06:49,69,2,1
1190,3,2776,2025-02-21 13:07:56,67,2,1
1190,4,2777,2025-02-21 13:08:52,56,2,1
1190,5,2778,2025-02-21 13:09:09,17,0,1
1191,1,8518,2025-06-14 02:04:52,19,0,0
1192,1,4744,2025-03-31 03:17:45,158,0,0
1192,2,4745,2025-03-31 03:20:41,176,3,0
1193,1,1322,2025-01-24 20:27:34,90,0,1
1193,2,1323,2025-01-24 20:28:35,61,2,1
1193,3,1324,2025-01-24 20:30:24,109,2,1
1193,4,1325,2025-01-24 20:33:19,175,2,1
1193,5,1326,2025-01-24 20:34:34,75,0,1
1194,1,8955,2025-06-21 15:49:17,124,0,0
1195,1,5053,2025-04-05 20:44:42,92,0,0
1195,2,5054,2025-04-05 20:45:09,27,0,0
1196,1,12158,2025-08-20 17:44:37,171,0,0
1196,2,12159,2025-08-20 17:46:33,116,4,0
1197,1,446,2025-01-09 15:51:12,85,0,0
1198,1,2181,2025-02-09 20:06:16,80,0,0
1198,2,2182,2025-02-09 20:08:51,155,4,0
1199,1,1838,2025-02-03 23:08:20,107,0,0
1199,2,1839,2025-02-03 23:09:47,87,0,0
1200,1,6981,2025-05-15 10:14:30,15,0,0
1200,2,6982,2025-05-15 10:14:58,28,0,0
1201,1,9412,2025-06-30 04:09:11,51,0,0
1201,2,9413,2025-06-30 04:09:47,36,0,0
1202,1,2635,2025-02-18 18:38:36,16,0,0
1202,2,2636,2025-02-18 18:41:21,165,0,0
1203,1,4508,2025-03-26 21:22:38,171,0,0
1203,2,4509,2025-03-26 21:24:26,108,5,0
1204,1,5917,2025-04-24 17:38:29,166,0,0
1204,2,5918,2025-04-24 17:39:48,79,1,0
1205,1,3096,2025-02-27 06:11:06,154,0,0
1205,2,3097,2025-02-27 06:12:46,100,4,0
1206,1,8410,2025-06-11 20:34:05,50,0,0
1206,2,8411,2025-06-11 20:36:38,153,3,0
1207,1,5234,2025-04-09 17:05:57,82,0,0
1208,1,10843,2025-07-27 07:21:44,108,0,1
1208,2,10844,2025-07-27 07:24:18,154,4,1
1208,3,10845,2025-07-27 07:24:53,35,4,1
1208,4,10846,2025-07-27 07:25:10,17,4,1
1208,5,10847,2025-07-27 07:26:34,84,0,1
1209,1,9879,2025-07-09 17:51:01,55,0,0
1209,2,9882,2025-07-09 17:53:34,153,0,0
1210,1,4563,2025-03-27 21:56:05,39,0,0
1210,2,4564,2025-03-27 21:58:40,155,0,0
1211,1,12531,2025-08-27 11:18:46,37,0,0
1211,2,12532,2025-08-27 11:20:38,112,4,0
1212,1,8434,2025-06-12 15:50:39,126,0,0
1212,2,8437,2025-06-12 15:53:10,151,0,0
1213,1,3857,2025-03-15 08:54:45,170,0,0
1213,2,3858,2025-03-15 08:56:28,103,1,0
1214,1,10637,2025-07-23 17:29:09,139,0,1
1214,2,10639,2025-07-23 17:29:28,19,0,1
1214,3,10640,2025-07-23 17:31:45,137,0,1
1214,4,10641,2025-07-23 17:34:20,155,2,1
1214,5,10642,2025-07-23 17:35:39,79,0,1
1215,1,8740,2025-06-17 07:35:43,126,0,0
1215,2,8741,2025-06-17 07:37:50,127,1,0
1216,1,1616,2025-01-30 06:36:30,127,0,0
1216,2,1617,2025-01-30 06:38:07,97,0,0
1217,1,11190,2025-08-02 10:32:09,112,0,0
1218,1,11487,2025-08-08 07:31:42,155,0,0
1218,2,11488,2025-08-08 07:33:15,93,5,0
1219,1,11433,2025-08-07 01:03:00,136,0,0
1219,2,11434,2025-08-07 01:03:45,45,4,0
1220,1,9640,2025-07-04 17:02:36,50,0,0
1221,1,5159,2025-04-07 14:32:31,156,0,0
1221,2,5160,2025-04-07 14:35:05,154,5,0
1221,3,5161,2025-04-07 14:36:01,56,5,0
1222,1,174,2025-01-04 04:10:30,153,0,0
1223,1,1804,2025-02-03 05:00:51,127,0,0
1223,2,1805,2025-02-03 05:02:56,125,5,0
1224,1,12675,2025-08-31 06:55:35,21,0,0
1225,1,2397,2025-02-14 06:39:24,32,0,0
1225,2,2398,2025-02-14 06:40:39,75,5,0
1226,1,186,2025-01-04 10:20:09,168,0,1
1226,2,187,2025-01-04 10:21:06,57,0,1
1226,3,188,2025-01-04 10:23:20,134,5,1
1226,4,189,2025-01-04 10:24:50,90,5,1
1226,5,190,2025-01-04 10:26:33,103,0,1
1227,1,6936,2025-05-14 15:24:55,15,0,0
1227,2,6937,2025-05-14 15:27:01,126,4,0
1227,3,6938,2025-05-14 15:28:24,83,4,0
1228,1,11468,2025-08-08 04:11:37,109,0,1
1228,2,11469,2025-08-08 04:12:47,70,0,1
1228,3,11470,2025-08-08 04:15:26,159,4,1
1228,4,11471,2025-08-08 04:16:32,66,4,1
1228,5,11473,2025-08-08 04:19:24,172,0,1
1229,1,10246,2025-07-17 01:03:06,129,0,0
1229,2,10247,2025-07-17 01:05:07,121,4,0
1230,1,2308,2025-02-12 01:18:24,161,0,0
1230,2,2309,2025-02-12 01:19:50,86,0,0
1231,1,3906,2025-03-16 05:00:31,124,0,0
1231,2,3907,2025-03-16 05:02:28,117,2,0
1232,1,9036,2025-06-23 08:13:29,129,0,0
1232,2,9037,2025-06-23 08:13:54,25,4,0
1233,1,7066,2025-05-16 20:40:10,161,0,0
1233,2,7067,2025-05-16 20:42:29,139,2,0
1234,1,11804,2025-08-14 05:10:26,97,0,0
1234,2,11805,2025-08-14 05:13:04,158,3,0
1235,1,6,2025-01-01 00:35:15,98,0,1
1235,2,7,2025-01-01 00:35:52,37,3,1
1235,3,8,2025-01-01 00:37:24,92,3,1
1235,4,9,2025-01-01 00:39:24,120,3,1
1235,5,10,2025-01-01 00:41:00,96,0,1
1236,1,6609,2025-05-08 20:53:00,112,0,0
1237,1,1378,2025-01-25 23:20:02,135,0,0
1237,2,1379,2025-01-25 23:21:25,83,0,0
1238,1,11881,2025-08-15 12:03:15,159,0,0
1238,2,11882,2025-08-15 12:05:23,128,5,0
1239,1,8835,2025-06-19 04:00:58,51,0,0
1240,1,11205,2025-08-02 19:58:13,92,0,0
1240,2,11206,2025-08-02 20:00:52,159,5,0
1241,1,10193,2025-07-15 20:28:51,145,0,0
1242,1,7126,2025-05-18 02:26:36,26,0,0
1242,2,7127,2025-05-18 02:28:31,115,5,0
1243,1,11677,2025-08-11 14:22:25,111,0,0
1243,2,11678,2025-08-11 14:24:29,124,1,0
1244,1,1715,2025-02-01 18:34:01,162,0,1
1244,2,1716,2025-02-01 18:35:11,70,0,1
1244,3,1717,2025-02-01 18:36:12,61,0,1
1244,4,1718,2025-02-01 18:36:29,17,2,1
1244,5,1719,2025-02-01 18:36:53,24,0,1
1245,1,4174,2025-03-20 13:20:18,137,0,0
1245,2,4175,2025-03-20 13:21:40,82,5,0
1246,1,8334,2025-06-10 07:24:03,171,0,1
1246,2,8335,2025-06-10 07:26:37,154,0,1
1246,3,8336,2025-06-10 07:29:35,178,5,1
1246,4,8337,2025-06-10 07:30:46,71,5,1
1246,5,8338,2025-06-10 07:32:01,75,0,1
1247,1,12090,2025-08-19 03:12:02,115,0,1
1247,2,12091,2025-08-19 03:14:22,140,0,1
1247,3,12092,2025-08-19 03:17:05,163,3,1
1247,4,12093,2025-08-19 03:17:51,46,3,1
1247,5,12094,2025-08-19 03:19:00,69,0,1
1248,1,11239,2025-08-03 11:36:16,171,0,0
1248,2,11240,2025-08-03 11:39:05,169,0,0
1248,3,11241,2025-08-03 11:41:03,118,0,0
1248,4,11242,2025-08-03 11:41:48,45,3,0
1249,1,8483,2025-06-13 15:13:21,41,0,0
1250,1,10127,2025-07-14 09:25:47,51,0,1
1250,2,10128,2025-07-14 09:28:40,173,2,1
1250,3,10129,2025-07-14 09:30:57,137,2,1
1250,4,10130,2025-07-14 09:32:17,80,2,1
1250,5,10131,2025-07-14 09:33:09,52,0,1
1251,1,2116,2025-02-08 22:58:17,138,0,1
1251,2,2117,2025-02-08 23:00:24,127,1,1
1251,3,2118,2025-02-08 23:01:47,83,1,1
1251,4,2119,2025-02-08 23:03:13,86,1,1
1251,5,2120,2025-02-08 23:03:37,24,0,1
1252,1,2686,2025-02-19 14:09:46,44,0,1
1252,2,2687,2025-02-19 14:10:50,64,0,1
1252,3,2688,2025-02-19 14:12:51,121,4,1
1252,4,2689,2025-02-19 14:14:49,118,4,1
1252,5,2690,2025-02-19 14:16:57,128,0,1
1253,1,11885,2025-08-15 15:08:25,61,0,0
1254,1,12438,2025-08-25 21:08:50,65,0,0
1254,2,12439,2025-08-25 21:09:09,19,3,0
1254,3,12440,2025-08-25 21:10:15,66,3,0
1255,1,4494,2025-03-26 14:56:44,44,0,0
1256,1,4809,2025-04-01 21:48:40,36,0,0
1257,1,11837,2025-08-14 14:22:52,164,0,0
1257,2,11838,2025-08-14 14:24:59,127,0,0
1258,1,12525,2025-08-27 09:55:22,137,0,0
1258,2,12526,2025-08-27 09:57:08,106,0,0
1259,1,837,2025-01-16 10:53:01,147,0,0
1259,2,838,2025-01-16 10:55:53,172,0,0
1260,1,2244,2025-02-11 01:00:14,83,0,0
1260,2,2245,2025-02-11 01:02:46,152,0,0
1261,1,6128,2025-04-29 03:11:17,170,0,1
1261,2,6129,2025-04-29 03:14:07,170,0,1
1261,3,6130,2025-04-29 03:15:15,68,5,1
1261,4,6131,2025-04-29 03:16:24,69,5,1
1261,5,6132,2025-04-29 03:17:55,91,0,1
1262,1,2842,2025-02-23 07:04:15,33,0,0
1262,2,2843,2025-02-23 07:06:24,129,0,0
1263,1,1480,2025-01-27 14:11:04,20,0,0
1263,2,1481,2025-01-27 14:11:57,53,4,0
1264,1,11851,2025-08-14 17:19:45,153,0,0
1264,2,11852,2025-08-14 17:21:22,97,0,0
1265,1,7650,2025-05-27 21:08:12,171,0,0
1265,2,7651,2025-05-27 21:10:32,140,4,0
1266,1,2673,2025-02-19 08:04:11,137,0,0
1267,1,9891,2025-07-09 18:43:50,71,0,0
1267,2,9892,2025-07-09 18:44:53,63,2,0
1268,1,7661,2025-05-28 04:09:19,84,0,0
1268,2,7662,2025-05-28 04:10:37,78,0,0
1269,1,4933,2025-04-04 05:05:14,91,0,1
1269,2,4934,2025-04-04 05:06:12,58,1,1
1269,3,4935,2025-04-04 05:06:29,17,1,1
1269,4,4936,2025-04-04 05:09:21,172,1,1
1269,5,4937,2025-04-04 05:09:58,37,0,1
1270,1,4864,2025-04-03 03:52:49,102,0,0
1271,1,4243,2025-03-21 14:24:48,170,0,1
1271,2,4244,2025-03-21 14:26:32,104,0,1
1271,3,4245,2025-03-21 14:28:34,122,0,1
1271,4,4246,2025-03-21 14:29:24,50,3,1
1271,5,4247,2025-03-21 14:29:49,25,0,1
1272,1,222,2025-01-05 06:51:38,102,0,0
1272,2,223,2025-01-05 06:53:31,113,0,0
1273,1,8230,2025-06-08 03:42:21,150,0,0
1273,2,8231,2025-06-08 03:45:18,177,0,0
1274,1,10199,2025-07-15 21:14:31,178,0,1
1274,2,10200,2025-07-15 21:17:24,173,0,1
1274,3,10201,2025-07-15 21:18:26,62,0,1
1274,4,10202,2025-07-15 21:20:53,147,1,1
1274,5,10203,2025-07-15 21:22:00,67,0,1
1275,1,12061,2025-08-18 10:22:42,60,0,0
1275,2,12062,2025-08-18 10:24:39,117,0,0
1276,1,11636,2025-08-10 16:54:32,27,0,0
1276,2,11637,2025-08-10 16:56:00,88,2,0
1277,1,7947,2025-06-03 09:42:53,46,0,0
1278,1,4385,2025-03-24 21:06:27,56,0,0
1279,1,11496,2025-08-08 13:29:43,163,0,0
1279,2,11497,2025-08-08 13:30:05,22,1,0
1280,1,7854,2025-06-01 11:06:40,153,0,0
1280,2,7855,2025-06-01 11:07:49,69,3,0
1280,3,7856,2025-06-01 11:10:03,134,3,0
1281,1,5003,2025-04-05 08:07:57,23,0,0
1281,2,5005,2025-04-05 08:08:13,16,4,0
1281,3,5006,2025-04-05 08:10:43,150,4,0
1282,1,3172,2025-03-01 13:20:23,34,0,0
1282,2,3173,2025-03-01 13:22:14,111,1,0
1282,3,3174,2025-03-01 13:24:55,161,1,0
1283,1,10280,2025-07-17 15:06:21,46,0,0
1283,2,10281,2025-07-17 15:07:48,87,5,0
1284,1,11386,2025-08-06 01:25:22,112,0,0
1285,1,11546,2025-08-09 11:15:17,163,0,1
1285,2,11547,2025-08-09 11:16:22,65,0,1
1285,3,11548,2025-08-09 11:19:14,172,3,1
1285,4,11549,2025-08-09 11:20:52,98,3,1
1285,5,11550,2025-08-09 11:21:25,33,0,1
1286,1,9689,2025-07-05 22:39:26,148,0,0
1286,2,9690,2025-07-05 22:40:55,89,5,0
1286,3,9691,2025-07-05 22:43:29,154,5,0
1286,4,9692,2025-07-05 22:45:49,140,5,0
1287,1,809,2025-01-15 23:56:10,134,0,0
1287,2,810,2025-01-15 23:58:33,143,2,0
1288,1,10264,2025-07-17 09:45:51,54,0,0
1288,2,10265,2025-07-17 09:46:51,60,1,0
1289,1,5523,2025-04-15 04:14:00,27,0,0
1289,2,5524,2025-04-15 04:15:53,113,2,0
1290,1,7905,2025-06-02 08:34:51,148,0,0
1290,2,7906,2025-06-02 08:37:24,153,1,0
1291,1,3459,2025-03-07 00:35:54,45,0,0
1291,2,3460,2025-03-07 00:36:31,37,3,0
1292,1,5679,2025-04-19 06:21:53,125,0,1
1292,2,5680,2025-04-19 06:23:58,125,0,1
1292,3,5681,2025-04-19 06:24:37,39,2,1
1292,4,5682,2025-04-19 06:25:59,82,2,1
1292,5,5683,2025-04-19 06:28:40,161,0,1
1293,1,1356,2025-01-25 09:17:47,99,0,0
1294,1,9895,2025-07-09 21:28:29,168,0,0
1295,1,3205,2025-03-01 23:12:41,70,0,1
1295,2,3206,2025-03-01 23:15:06,145,0,1
1295,3,3207,2025-03-01 23:15:48,42,0,1
1295,4,3208,2025-03-01 23:17:38,110,3,1
1295,5,3209,2025-03-01 23:19:50,132,0,1
1296,1,614,2025-01-12 19:12:30,103,0,0
1296,2,615,2025-01-12 19:14:29,119,5,0
1297,1,1503,2025-01-28 07:42:06,42,0,0
1298,1,5235,2025-04-09 19:31:15,145,0,0
1299,1,7052,2025-05-16 14:33:23,17,0,0
1299,2,7053,2025-05-16 14:34:39,76,2,0
1300,1,5587,2025-04-16 13:05:53,91,0,0
1301,1,8944,2025-06-21 05:44:19,55,0,0
1301,2,8945,2025-06-21 05:45:45,86,0,0
1302,1,11628,2025-08-10 10:25:37,121,0,1
1302,2,11629,2025-08-10 10:27:26,109,4,1
1302,3,11630,2025-08-10 10:30:23,177,4,1
1302,4,11631,2025-08-10 10:30:38,15,4,1
1302,5,11632,2025-08-10 10:32:55,137,0,1
1303,1,1504,2025-01-28 08:39:38,35,0,1
1303,2,1505,2025-01-28 08:40:06,28,0,1
1303,3,1506,2025-01-28 08:40:43,37,5,1
1303,4,1507,2025-01-28 08:42:26,103,5,1
1303,5,1508,2025-01-28 08:44:16,110,0,1
1304,1,4892,2025-04-03 13:20:11,143,0,1
1304,2,4893,2025-04-03 13:22:31,140,3,1
1304,3,4894,2025-04-03 13:22:57,26,3,1
1304,4,4895,2025-04-03 13:25:29,152,3,1
1304,5,4896,2025-04-03 13:27:42,133,0,1
1305,1,4064,2025-03-18 19:21:32,177,0,0
1305,2,4065,2025-03-18 19:22:12,40,5,0
1306,1,2729,2025-02-20 05:53:26,93,0,0
1306,2,2730,2025-02-20 05:55:49,143,1,0
1307,1,8975,2025-06-22 01:13:58,178,0,0
1307,2,8976,2025-06-22 01:16:11,133,0,0
1308,1,3797,2025-03-14 10:14:14,36,0,0
1308,2,3798,2025-03-14 10:15:07,53,2,0
1308,3,3799,2025-03-14 10:16:35,88,2,0
1309,1,7557,2025-05-26 11:10:01,174,0,0
1309,2,7558,2025-05-26 11:10:19,18,0,0
1309,3,7559,2025-05-26 11:10:59,40,1,0
1310,1,3585,2025-03-09 09:24:55,95,0,0
1311,1,8665,2025-06-15 21:31:33,133,0,0
1311,2,8666,2025-06-15 21:31:57,24,4,0
1312,1,12674,2025-08-31 05:45:15,128,0,0
1313,1,6688,2025-05-09 23:59:27,28,0,0
1314,1,7384,2025-05-22 20:41:14,143,0,0
1314,2,7385,2025-05-22 20:43:42,148,3,0
1315,1,9426,2025-06-30 11:28:57,113,0,0
1316,1,4086,2025-03-19 01:09:15,128,0,0
1316,2,4087,2025-03-19 01:10:53,98,4,0
1317,1,11689,2025-08-11 21:52:27,71,0,0
1317,2,11690,2025-08-11 21:53:40,73,3,0
1318,1,1934,2025-02-05 19:03:11,90,0,1
1318,2,1935,2025-02-05 19:04:58,107,0,1
1318,3,1936,2025-02-05 19:06:52,114,5,1
1318,4,1937,2025-02-05 19:08:23,91,5,1
1318,5,1938,2025-02-05 19:11:22,179,0,1
1319,1,2407,2025-02-14 10:06:40,120,0,0
1319,2,2408,2025-02-14 10:07:32,52,0,0
1320,1,6887,2025-05-13 11:50:43,46,0,1
1320,2,6888,2025-05-13 11:52:25,102,5,1
1320,3,6889,2025-05-13 11:54:43,138,5,1
1320,4,6890,2025-05-13 11:55:03,20,5,1
1320,5,6891,2025-05-13 11:57:58,175,0,1
1321,1,9577,2025-07-03 10:48:42,143,0,0
1321,2,9578,2025-07-03 10:50:52,130,0,0
1322,1,6631,2025-05-09 04:03:13,119,0,0
1322,2,6632,2025-05-09 04:04:52,99,2,0
1322,3,6633,2025-05-09 04:07:38,166,2,0
1323,1,6278,2025-05-02 08:44:37,125,0,0
1323,2,6279,2025-05-02 08:46:33,116,0,0
1324,1,3900,2025-03-16 01:50:57,146,0,0
1325,1,2947,2025-02-24 23:10:13,15,0,0
1325,2,2949,2025-02-24 23:12:38,145,1,0
1326,1,3356,2025-03-04 19:33:09,180,0,1
1326,2,3357,2025-03-04 19:34:28,79,2,1
1326,3,3358,2025-03-04 19:37:18,170,2,1
1326,4,3359,2025-03-04 19:38:13,55,2,1
1326,5,3360,2025-03-04 19:39:01,48,0,1
1327,1,2401,2025-02-14 08:23:10,178,0,0
1327,2,2402,2025-02-14 08:25:44,154,0,0
1328,1,9806,2025-07-08 12:33:49,118,0,0
1328,2,9807,2025-07-08 12:36:34,165,0,0
1328,3,9808,2025-07-08 12:39:31,177,0,0
1329,1,555,2025-01-11 04:04:09,97,0,0
1329,2,556,2025-01-11 04:06:45,156,5,0
1330,1,12692,2025-08-31 15:48:33,78,0,0
1330,2,12693,2025-08-31 15:49:24,51,4,0
1331,1,2591,2025-02-17 19:39:00,130,0,0
1331,2,2592,2025-02-17 19:40:56,116,0,0
1332,1,778,2025-01-15 07:40:44,51,0,0
1332,2,779,2025-01-15 07:43:26,162,0,0
1333,1,11443,2025-08-07 09:11:04,64,0,0
