SessionID,UserID,DeviceType,Country,ReferralSource,SessionKey
session_2451,user_2957,Mobile,Germany,Direct,1616
session_2452,user_1519,Mobile,Australia,Email,1617
session_2453,user_1440,Mobile,USA,Direct,1618
session_2454,user_2384,Mobile,Germany,Direct,1619
session_2455,user_1965,Desktop,UK,Social Media,1620
session_2456,user_2208,Tablet,UK,Google,1621
session_2457,user_2459,Desktop,Australia,Email,1622
session_2458,user_2762,Desktop,Canada,Direct,1623
session_2459,user_1147,Desktop,India,Direct,1624
session_246,user_2239,Tablet,Germany,Email,1625
session_2460,user_1253,Tablet,UK,Email,1626
session_2461,user_1433,Desktop,India,Direct,1627
session_2462,user_2232,Desktop,Germany,Google,1628
session_2463,user_2128,Tablet,Australia,Social Media,1629
session_2464,user_1202,Desktop,UK,Direct,1630
session_2465,user_2472,Tablet,UK,Google,1631
session_2466,user_1432,Mobile,UK,Social Media,1632
session_2467,user_2910,Desktop,USA,Google,1633
session_2468,user_2733,Desktop,Canada,Email,1634
session_2469,user_1919,Tablet,Canada,Direct,1635
session_247,user_1171,Tablet,Canada,Social Media,1636
session_2470,user_2756,Tablet,UK,Direct,1637
session_2471,user_2812,Tablet,India,Social Media,1638
session_2472,user_1494,Mobile,UK,Google,1639
session_2473,user_2543,Desktop,Australia,Google,1640
session_2474,user_1270,Desktop,UK,Direct,1641
session_2475,user_2896,Mobile,India,Social Media,1642
session_2476,user_1895,Desktop,UK,Google,1643
session_2477,user_1293,Tablet,UK,Email,1644
session_2478,user_2543,Tablet,India,Google,1645
session_2479,user_2031,Tablet,Australia,Direct,1646
session_248,user_1611,Mobile,Canada,Direct,1647
session_2480,user_2685,Tablet,India,Email,1648
session_2481,user_2344,Mobile,Australia,Email,1649
session_2482,user_1284,Tablet,India,Email,1650
session_2483,user_1985,Mobile,UK,Google,1651
session_2484,user_2923,Tablet,Canada,Social Media,1652
session_2485,user_2870,Mobile,Germany,Email,1653
session_2486,user_2454,Tablet,Canada,Social Media,1654
session_2487,user_2657,Desktop,Canada,Social Media,1655
session_2488,user_1760,Tablet,UK,Direct,1656
session_2489,user_1196,Mobile,UK,Social Media,1657
session_249,user_1430,Mobile,UK,Direct,1658
session_2490,user_2846,Desktop,Canada,Google,1659
session_2491,user_2974,Tablet,Germany,Social Media,1660
session_2492,user_2043,Desktop,France,Social Media,1661
session_2493,user_1897,Desktop,UK,Direct,1662
session_2494,user_2621,Desktop,USA,Direct,1663
session_2495,user_1944,Desktop,UK,Google,1664
session_2496,user_2175,Tablet,India,Email,1665
session_2497,user_1066,Desktop,Australia,Direct,1666
session_2498,user_1585,Mobile,Canada,Google,1667
session_2499,user_2837,Tablet,Canada,Google,1668
session_25,user_1143,Tablet,USA,Google,1669
session_250,user_2183,Desktop,France,Social Media,1670
session_2500,user_2301,Tablet,Canada,Social Media,1671
session_2501,user_2317,Mobile,USA,Google,1672
session_2502,user_2006,Desktop,USA,Email,1673
session_2503,user_1609,Desktop,USA,Email,1674
session_2504,user_2634,Mobile,Germany,Direct,1675
session_2505,user_2423,Tablet,UK,Google,1676
session_2506,user_2391,Desktop,Germany,Social Media,1677
session_2507,user_2940,Tablet,Germany,Email,1678
session_2508,user_2026,Desktop,Australia,Google,1679
session_2509,user_2322,Tablet,Germany,Social Media,1680
session_251,user_2069,Desktop,Australia,Direct,1681
session_2510,user_2989,Tablet,Germany,Google,1682
session_2511,user_2219,Desktop,India,Direct,1683
session_2512,user_2585,Mobile,India,Direct,1684
session_2513,user_2123,Mobile,India,Social Media,1685
session_2514,user_1848,Mobile,Germany,Google,1686
session_2515,user_1754,Desktop,Canada,Email,1687
session_2516,user_2236,Tablet,Australia,Google,1688
session_2517,user_1818,Mobile,Canada,Direct,1689
session_2518,user_1071,Tablet,UK,Direct,1690
session_2519,user_2126,Mobile,Canada,Email,1691
session_252,user_2257,Mobile,Canada,Google,1692
session_2520,user_1618,Desktop,Germany,Direct,1693
session_2521,user_2842,Mobile,Germany,Social Media,1694
session_2522,user_2223,Tablet,Canada,Google,1695
session_2523,user_2329,Desktop,India,Google,1696
session_2524,user_1740,Tablet,UK,Email,1697
session_2525,user_2558,Desktop,USA,Google,1698
session_2526,user_2672,Mobile,Germany,Google,1699
session_2527,user_1595,Mobile,India,Social Media,1700
session_2528,user_1185,Desktop,Germany,Google,1701
session_2529,user_2255,Desktop,India,Social Media,1702
session_253,user_2814,Mobile,India,Email,1703
session_2530,user_3000,Tablet,India,Direct,1704
session_2531,user_1540,Tablet,USA,Direct,1705
session_2532,user_1576,Tablet,Canada,Social Media,1706
session_2533,user_2480,Tablet,Germany,Social Media,1707
session_2534,user_2215,Tablet,USA,Google,1708
session_2535,user_2038,Tablet,USA,Social Media,1709
session_2536,user_2230,Mobile,Canada,Email,1710
session_2537,user_1594,Desktop,Germany,Direct,1711
session_2538,user_1595,Tablet,Australia,Email,1712
session_2539,user_2039,Tablet,USA,Social Media,1713
session_254,user_2447,Tablet,India,Social Media,1714
session_2540,user_1479,Desktop,UK,Email,1715
session_2541,user_1448,Tablet,Canada,Social Media,1716
session_2542,user_2937,Desktop,India,Email,1717
session_2543,user_1229,Tablet,Germany,Direct,1718
session_2544,user_2581,Mobile,Canada,Email,1719
session_2545,user_2460,Tablet,UK,Direct,1720
session_2546,user_1376,Mobile,Canada,Email,1721
session_2547,user_1017,Mobile,Canada,Email,1722
session_2548,user_1680,Tablet,UK,Direct,1723
session_2549,user_1079,Desktop,UK,Email,1724
session_255,user_1849,Tablet,France,Google,1725
session_2550,user_1360,Tablet,Australia,Email,1726
session_2551,user_2343,Mobile,USA,Google,1727
session_2552,user_2028,Mobile,India,Direct,1728
session_2553,user_1064,Desktop,USA,Direct,1729
session_2554,user_1850,Mobile,USA,Email,1730
session_2555,user_2244,Desktop,USA,Email,1731
session_2556,user_2401,Mobile,France,Google,1732
session_2557,user_2278,Desktop,UK,Email,1733
session_2558,user_1105,Tablet,France,Email,1734
session_2559,user_1701,Desktop,Australia,Google,1735
session_256,user_2794,Desktop,Canada,Social Media,1736
session_2560,user_2701,Tablet,Australia,Email,1737
session_2561,user_1955,Desktop,Germany,Email,1738
session_2562,user_1487,Tablet,UK,Direct,1739
session_2563,user_2318,Mobile,Australia,Social Media,1740
session_2564,user_1849,Mobile,India,Email,1741
session_2565,user_1363,Desktop,Australia,Direct,1742
session_2566,user_1929,Desktop,Canada,Email,1743
session_2567,user_2628,Tablet,Australia,Direct,1744
session_2568,user_2579,Desktop,UK,Direct,1745
session_2569,user_1487,Desktop,France,Google,1746
session_257,user_1977,Mobile,UK,Social Media,1747
session_2570,user_2176,Tablet,France,Google,1748
session_2571,user_2336,Mobile,Australia,Google,1749
session_2572,user_1387,Desktop,Australia,Email,1750
session_2573,user_2132,Desktop,USA,Google,1751
session_2574,user_2982,Desktop,India,Google,1752
session_2575,user_1138,Mobile,France,Email,1753
session_2576,user_2651,Desktop,USA,Direct,1754
session_2577,user_1942,Mobile,Canada,Social Media,1755
session_2578,user_1237,Mobile,Canada,Direct,1756
session_2579,user_1837,Mobile,UK,Email,1757
session_258,user_2012,Desktop,UK,Direct,1758
session_2580,user_2385,Mobile,France,Social Media,1759
session_2581,user_1831,Mobile,USA,Social Media,1760
session_2582,user_2523,Tablet,France,Direct,1761
session_2583,user_2207,Desktop,Australia,Google,1762
session_2584,user_2592,Desktop,UK,Social Media,1763
session_2585,user_2055,Desktop,Germany,Social Media,1764
session_2586,user_1502,Tablet,Canada,Social Media,1765
session_2587,user_1161,Desktop,Canada,Direct,1766
session_2588,user_2007,Mobile,USA,Email,1767
session_2589,user_1142,Tablet,Germany,Direct,1768
session_259,user_2646,Desktop,USA,Google,1769
session_2590,user_1533,Tablet,USA,Direct,1770
session_2591,user_1835,Tablet,France,Direct,1771
session_2592,user_1558,Tablet,India,Google,1772
session_2593,user_1782,Desktop,UK,Google,1773
session_2594,user_1554,Mobile,USA,Direct,1774
session_2595,user_1525,Mobile,Australia,Social Media,1775
session_2596,user_2467,Desktop,UK,Email,1776
session_2597,user_2874,Desktop,USA,Direct,1777
session_2598,user_1360,Tablet,USA,Direct,1778
session_2599,user_2752,Desktop,India,Direct,1779
session_26,user_2067,Desktop,France,Social Media,1780
session_260,user_1068,Tablet,Australia,Direct,1781
session_2600,user_1723,Desktop,France,Google,1782
session_2601,user_2376,Tablet,India,Social Media,1783
session_2602,user_1453,Tablet,France,Direct,1784
session_2603,user_1739,Desktop,USA,Social Media,1785
session_2604,user_1705,Mobile,France,Direct,1786
session_2605,user_1380,Mobile,India,Email,1787
session_2606,user_2476,Tablet,Australia,Email,1788
session_2607,user_1441,Tablet,Germany,Email,1789
session_2608,user_1210,Mobile,Canada,Google,1790
session_2609,user_2937,Mobile,Germany,Social Media,1791
session_261,user_1668,Mobile,Canada,Email,1792
session_2610,user_2564,Mobile,India,Social Media,1793
session_2611,user_1921,Mobile,Canada,Direct,1794
session_2612,user_2179,Tablet,USA,Direct,1795
session_2613,user_1032,Tablet,India,Google,1796
session_2614,user_2565,Tablet,India,Direct,1797
session_2615,user_1123,Mobile,USA,Social Media,1798
session_2616,user_1504,Mobile,Australia,Direct,1799
session_2617,user_1479,Desktop,USA,Email,1800
session_2618,user_1765,Mobile,France,Email,1801
session_2619,user_2004,Mobile,Germany,Direct,1802
session_262,user_1955,Desktop,Australia,Social Media,1803
session_2620,user_1215,Mobile,USA,Google,1804
session_2621,user_1378,Desktop,India,Direct,1805
session_2622,user_2899,Tablet,India,Social Media,1806
session_2623,user_1772,Tablet,Australia,Direct,1807
session_2624,user_2115,Tablet,India,Google,1808
session_2625,user_1593,Mobile,France,Email,1809
session_2626,user_2859,Mobile,UK,Email,1810
session_2627,user_2261,Mobile,Canada,Email,1811
session_2628,user_2560,Tablet,Germany,Google,1812
session_2629,user_1349,Tablet,France,Google,1813
session_263,user_1882,Tablet,UK,Social Media,1814
session_2630,user_2696,Tablet,India,Social Media,1815
session_2631,user_1423,Tablet,USA,Google,1816
session_2632,user_1911,Mobile,France,Email,1817
session_2633,user_1586,Tablet,France,Social Media,1818
session_2634,user_2260,Tablet,Australia,Social Media,1819
session_2635,user_1017,Desktop,Germany,Social Media,1820
session_2636,user_1805,Tablet,France,Direct,1821
session_2637,user_2645,Tablet,Germany,Direct,1822
session_2638,user_1227,Desktop,Canada,Social Media,1823
session_2639,user_2775,Desktop,UK,Google,1824
session_264,user_1321,Desktop,France,Google,1825
session_2640,user_2272,Desktop,France,Social Media,1826
session_2641,user_2881,Desktop,France,Email,1827
session_2642,user_1754,Tablet,India,Social Media,1828
session_2643,user_2678,Mobile,USA,Social Media,1829
session_2644,user_2931,Mobile,Australia,Social Media,1830
session_2645,user_2170,Desktop,France,Google,1831
session_2646,user_1151,Tablet,Germany,Social Media,1832
session_2647,user_1951,Mobile,France,Social Media,1833
session_2648,user_2691,Tablet,UK,Google,1834
session_2649,user_1376,Desktop,Canada,Direct,1835
session_265,user_1645,Desktop,France,Social Media,1836
session_2650,user_1725,Mobile,France,Social Media,1837
session_2651,user_2903,Mobile,Canada,Google,1838
session_2652,user_2706,Tablet,UK,Google,1839
session_2653,user_1099,Mobile,Germany,Google,1840
session_2654,user_1027,Desktop,UK,Social Media,1841
session_2655,user_2401,Mobile,India,Email,1842
session_2656,user_1796,Tablet,Australia,Email,1843
session_2657,user_1631,Mobile,UK,Email,1844
session_2658,user_1732,Desktop,France,Google,1845
session_2659,user_2475,Tablet,Germany,Direct,1846
session_266,user_1009,Desktop,USA,Social Media,1847
session_2660,user_2519,Desktop,France,Google,1848
session_2661,user_2979,Tablet,France,Google,1849
session_2662,user_2862,Desktop,Australia,Google,1850
session_2663,user_1100,Desktop,UK,Social Media,1851
session_2664,user_2697,Mobile,Germany,Email,1852
session_2665,user_1972,Tablet,France,Social Media,1853
session_2666,user_2182,Mobile,USA,Email,1854
session_2667,user_2454,Tablet,Canada,Email,1855
session_2668,user_2297,Tablet,Canada,Social Media,1856
session_2669,user_1896,Desktop,USA,Social Media,1857
session_267,user_1313,Desktop,Canada,Email,1858
session_2670,user_2419,Desktop,Germany,Email,1859
session_2671,user_2699,Mobile,France,Google,1860
session_2672,user_2171,Tablet,Germany,Email,1861
session_2673,user_1619,Desktop,Germany,Google,1862
session_2674,user_1054,Tablet,India,Social Media,1863
session_2675,user_2208,Desktop,Australia,Social Media,1864
session_2676,user_2236,Tablet,Canada,Direct,1865
session_2677,user_2766,Tablet,Germany,Email,1866
session_2678,user_2201,Mobile,France,Google,1867
session_2679,user_2461,Mobile,UK,Direct,1868
session_268,user_1435,Tablet,France,Google,1869
session_2680,user_2903,Mobile,Canada,Email,1870
session_2681,user_1876,Tablet,France,Email,1871
session_2682,user_2093,Desktop,USA,Direct,1872
session_2683,user_1635,Desktop,UK,Google,1873
session_2684,user_2895,Desktop,Australia,Google,1874
session_2685,user_2205,Tablet,USA,Google,1875
session_2686,user_2698,Mobile,UK,Google,1876
session_2687,user_1472,Mobile,Canada,Social Media,1877
session_2688,user_1850,Tablet,UK,Social Media,1878
session_2689,user_2774,Tablet,India,Direct,1879
session_269,user_1576,Desktop,Germany,Google,1880
session_2690,user_2874,Tablet,Germany,Social Media,1881
session_2691,user_1450,Tablet,France,Google,1882
session_2692,user_2823,Desktop,India,Google,1883
session_2693,user_2202,Mobile,India,Direct,1884
session_2694,user_2497,Tablet,India,Direct,1885
session_2695,user_1049,Desktop,Germany,Direct,1886
session_2696,user_2198,Mobile,France,Google,1887
session_2697,user_1092,Tablet,India,Direct,1888
session_2698,user_2663,Tablet,Canada,Social Media,1889
session_2699,user_1234,Tablet,Australia,Direct,1890
session_27,user_1310,Mobile,Australia,Email,1891
session_270,user_1043,Desktop,Australia,Google,1892
session_2700,user_1496,Mobile,UK,Direct,1893
session_2701,user_1866,Desktop,UK,Direct,1894
session_2702,user_2381,Mobile,India,Direct,1895
session_2703,user_1753,Mobile,Germany,Email,1896
session_2704,user_2039,Mobile,Canada,Email,1897
session_2705,user_1689,Mobile,France,Social Media,1898
session_2706,user_1409,Mobile,UK,Email,1899
session_2707,user_2926,Tablet,Germany,Direct,1900
session_2708,user_2274,Desktop,USA,Direct,1901
session_2709,user_1344,Mobile,Canada,Google,1902
session_271,user_2203,Tablet,Germany,Social Media,1903
session_2710,user_1680,Tablet,USA,Social Media,1904
session_2711,user_1007,Mobile,USA,Social Media,1905
session_2712,user_2115,Mobile,India,Email,1906
session_2713,user_1887,Desktop,France,Email,1907
session_2714,user_2657,Mobile,Germany,Social Media,1908
session_2715,user_2989,Mobile,UK,Email,1909
session_2716,user_2934,Tablet,India,Social Media,1910
session_2717,user_2686,Desktop,Canada,Direct,1911
session_2718,user_1487,Mobile,UK,Social Media,1912
session_2719,user_1290,Mobile,Germany,Email,1913
session_272,user_1186,Mobile,USA,Social Media,1914
session_2720,user_1519,Tablet,India,Direct,1915
session_2721,user_2571,Desktop,Australia,Social Media,1916
session_2722,user_2135,Tablet,Germany,Direct,1917
session_2723,user_1195,Mobile,Canada,Direct,1918
session_2724,user_2062,Tablet,France,Google,1919
session_2725,user_1401,Mobile,Canada,Google,1920
session_2726,user_1689,Mobile,France,Google,1921
session_2727,user_1238,Tablet,UK,Email,1922
session_2728,user_2594,Mobile,Germany,Direct,1923
session_2729,user_2081,Desktop,UK,Direct,1924
session_273,user_1803,Tablet,Germany,Google,1925
session_2730,user_1777,Mobile,UK,Social Media,1926
session_2731,user_2676,Mobile,Canada,Google,1927
session_2732,user_1837,Desktop,Australia,Direct,1928
session_2733,user_1508,Mobile,France,Direct,1929
session_2734,user_1164,Tablet,UK,Direct,1930
session_2735,user_1504,Mobile,UK,Direct,1931
session_2736,user_1962,Mobile,Canada,Social Media,1932
session_2737,user_2471,Desktop,Australia,Social Media,1933
session_2738,user_2428,Tablet,Australia,Social Media,1934
session_2739,user_2143,Tablet,Germany,Google,1935
session_274,user_2649,Desktop,India,Google,1936
session_2740,user_1838,Mobile,France,Social Media,1937
session_2741,user_1961,Mobile,Germany,Email,1938
session_2742,user_1552,Tablet,France,Email,1939
session_2743,user_2895,Desktop,France,Social Media,1940
session_2744,user_1851,Tablet,Canada,Google,1941
session_2745,user_2561,Tablet,Germany,Social Media,1942
session_2746,user_1791,Tablet,UK,Direct,1943
session_2747,user_2334,Tablet,UK,Google,1944
session_2748,user_2785,Desktop,UK,Social Media,1945
session_2749,user_1913,Desktop,Australia,Google,1946
session_275,user_2030,Tablet,India,Email,1947
session_2750,user_2402,Desktop,Canada,Google,1948
session_2751,user_1294,Tablet,Germany,Google,1949
session_2752,user_2506,Tablet,France,Direct,1950
session_2753,user_1335,Mobile,USA,Google,1951
session_2754,user_1407,Tablet,India,Social Media,1952
session_2755,user_2465,Mobile,India,Social Media,1953
session_2756,user_1500,Tablet,Germany,Social Media,1954
session_2757,user_2993,Desktop,France,Email,1955
